id,page_number,items_count,status,error_message,scraped_at
614,5569,10,success,,2025-10-02 17:56:00
615,5579,10,success,,2025-10-02 18:01:01
616,5589,10,success,,2025-10-02 18:04:55
617,5599,10,success,,2025-10-02 18:08:29
618,5609,10,success,,2025-10-02 18:12:25
619,5619,10,success,,2025-10-02 18:17:05
620,5629,10,success,,2025-10-02 18:20:08
621,5639,10,success,,2025-10-02 18:25:36
622,5649,10,success,,2025-10-02 18:29:30
623,5659,10,success,,2025-10-02 18:34:41
624,5669,10,success,,2025-10-02 18:37:45
625,5679,10,success,,2025-10-02 18:41:36
626,5689,10,success,,2025-10-02 18:47:56
627,5699,10,success,,2025-10-02 18:50:36
628,5709,10,success,,2025-10-02 18:54:18
629,5719,10,success,,2025-10-02 18:59:51
630,5729,10,success,,2025-10-02 19:01:46
631,5739,10,success,,2025-10-02 19:06:38
632,5749,10,success,,2025-10-02 19:09:59
633,5759,10,success,,2025-10-02 19:14:28
634,5769,10,success,,2025-10-02 19:17:40
635,5779,10,success,,2025-10-02 19:22:05
636,5789,10,success,,2025-10-02 19:25:18
637,5799,10,success,,2025-10-02 19:29:37
638,5809,10,success,,2025-10-02 19:35:15
639,5819,10,success,,2025-10-02 19:37:48
640,5829,10,success,,2025-10-02 19:42:23
641,5839,10,success,,2025-10-02 19:45:47
642,5849,10,success,,2025-10-02 19:48:04
643,5859,10,success,,2025-10-02 19:52:22
644,5869,10,success,,2025-10-02 19:56:20
645,5879,10,success,,2025-10-02 19:59:04
646,5889,10,success,,2025-10-02 20:03:56
